Campaign ID,Campaign Month,Customer ID,Customer Full Name,Customer Email,Recommendation 1,Recommendation 2,Recommendation 3,Discount Percent,Coupon Code,Scheduled Day,Status,Retry Count,Last Attempt At,Sent At,Reactivated At,Coupon Status,Coupon Redeemed At,Coupon Transaction ID,Last Error
REACTIVA-2026-09,2026-09,CUST001787,Riya Reddy,riya.reddy.cust001787@reactiva.example,Bag,Sunglasses,Backpack,10,SH5OSO,3,PENDING,1,2026-09-03T00:05:47.563339,,,ACTIVE,,,An error occurred (AccessDenied) when calling the SendEmail operation: User 'arn:aws:sts::856554457924:assumed-role/campaign_sender-role-iutfyimg/campaign_sender' is not authorized to perform 'ses:SendEmail' on resource 'arn:aws:ses:us-east-1:856554457924:identity/riya.reddy.cust001787@reactiva.example'
REACTIVA-2026-09,2026-09,CUST001788,Aanya Reddy,aanya.reddy.cust001788@reactiva.example,Bag,Sunglasses,Backpack,10,SESGZV,3,PENDING,1,2026-09-03T00:05:47.563339,,,ACTIVE,,,An error occurred (AccessDenied) when calling the SendEmail operation: User 'arn:aws:sts::856554457924:assumed-role/campaign_sender-role-iutfyimg/campaign_sender' is not authorized to perform 'ses:SendEmail' on resource 'arn:aws:ses:us-east-1:856554457924:identity/aanya.reddy.cust001788@reactiva.example'
REACTIVA-2026-09,2026-09,CUST001796,Dev Sharma,dev.sharma.cust001796@reactiva.example,Saree,Kurta,Jacket,10,O54AGI,3,PENDING,1,2026-09-03T00:05:47.563339,,,ACTIVE,,,An error occurred (AccessDenied) when calling the SendEmail operation: User 'arn:aws:sts::856554457924:assumed-role/campaign_sender-role-iutfyimg/campaign_sender' is not authorized to perform 'ses:SendEmail' on resource 'arn:aws:ses:us-east-1:856554457924:identity/dev.sharma.cust001796@reactiva.example'
REACTIVA-2026-09,2026-09,CUST001797,Aditi Mishra,aditi.mishra.cust001797@reactiva.example,Saree,Kurta,Jacket,10,JTK4NX,3,PENDING,1,2026-09-03T00:05:47.563339,,,ACTIVE,,,An error occurred (AccessDenied) when calling the SendEmail operation: User 'arn:aws:sts::856554457924:assumed-role/campaign_sender-role-iutfyimg/campaign_sender' is not authorized to perform 'ses:SendEmail' on resource 'arn:aws:ses:us-east-1:856554457924:identity/gmj.analytics.ds@gmail.com'
REACTIVA-2026-09,2026-09,CUST001834,Sonia Gupta,sonia.gupta.cust001834@reactiva.example,Saree,Kurta,Jacket,10,KJXX6A,3,PENDING,1,2026-09-03T00:05:47.563339,,,ACTIVE,,,An error occurred (AccessDenied) when calling the SendEmail operation: User 'arn:aws:sts::856554457924:assumed-role/campaign_sender-role-iutfyimg/campaign_sender' is not authorized to perform 'ses:SendEmail' on resource 'arn:aws:ses:us-east-1:856554457924:identity/sonia.gupta.cust001834@reactiva.example'
REACTIVA-2026-09,2026-09,CUST001840,Rohan Khanna,rohan.khanna.cust001840@reactiva.example,Saree,Kurta,Jacket,10,MZQ7PB,3,PENDING,1,2026-09-03T00:05:47.563339,,,ACTIVE,,,An error occurred (AccessDenied) when calling the SendEmail operation: User 'arn:aws:sts::856554457924:assumed-role/campaign_sender-role-iutfyimg/campaign_sender' is not authorized to perform 'ses:SendEmail' on resource 'arn:aws:ses:us-east-1:856554457924:identity/gmj.analytics.ds@gmail.com'
REACTIVA-2026-09,2026-09,CUST001846,Kabir Joshi,kabir.joshi.cust001846@reactiva.example,Saree,Kurta,Jacket,10,2T2AH5,3,PENDING,1,2026-09-03T00:05:47.563339,,,ACTIVE,,,An error occurred (AccessDenied) when calling the SendEmail operation: User 'arn:aws:sts::856554457924:assumed-role/campaign_sender-role-iutfyimg/campaign_sender' is not authorized to perform 'ses:SendEmail' on resource 'arn:aws:ses:us-east-1:856554457924:identity/gmj.analytics.ds@gmail.com'
REACTIVA-2026-09,2026-09,CUST001847,Nikhil Verma,nikhil.verma.cust001847@reactiva.example,Saree,Kurta,Jacket,10,VZGVGH,3,PENDING,1,2026-09-03T00:05:47.563339,,,ACTIVE,,,An error occurred (AccessDenied) when calling the SendEmail operation: User 'arn:aws:sts::856554457924:assumed-role/campaign_sender-role-iutfyimg/campaign_sender' is not authorized to perform 'ses:SendEmail' on resource 'arn:aws:ses:us-east-1:856554457924:identity/nikhil.verma.cust001847@reactiva.example'
REACTIVA-2026-09,2026-09,CUST001854,Rakesh Iyer,rakesh.iyer.cust001854@reactiva.example,Running Shoes,Sneakers,Slippers,10,2UOCNN,3,PENDING,1,2026-09-03T00:05:47.563339,,,ACTIVE,,,An error occurred (AccessDenied) when calling the SendEmail operation: User 'arn:aws:sts::856554457924:assumed-role/campaign_sender-role-iutfyimg/campaign_sender' is not authorized to perform 'ses:SendEmail' on resource 'arn:aws:ses:us-east-1:856554457924:identity/rakesh.iyer.cust001854@reactiva.example'
REACTIVA-2026-09,2026-09,CUST001865,Nisha Iyer,nisha.iyer.cust001865@reactiva.example,Saree,Kurta,Jacket,10,KYR5VG,3,PENDING,1,2026-09-03T00:05:47.563339,,,ACTIVE,,,An error occurred (AccessDenied) when calling the SendEmail operation: User 'arn:aws:sts::856554457924:assumed-role/campaign_sender-role-iutfyimg/campaign_sender' is not authorized to perform 'ses:SendEmail' on resource 'arn:aws:ses:us-east-1:856554457924:identity/nisha.iyer.cust001865@reactiva.example'
REACTIVA-2026-09,2026-09,CUST001873,Sameer Khanna,sameer.khanna.cust001873@reactiva.example,Bag,Sunglasses,Backpack,10,D5JAZG,3,PENDING,1,2026-09-03T00:05:47.563339,,,ACTIVE,,,An error occurred (AccessDenied) when calling the SendEmail operation: User 'arn:aws:sts::856554457924:assumed-role/campaign_sender-role-iutfyimg/campaign_sender' is not authorized to perform 'ses:SendEmail' on resource 'arn:aws:ses:us-east-1:856554457924:identity/gmj.analytics.ds@gmail.com'
REACTIVA-2026-09,2026-09,CUST001887,Nisha Malhotra,nisha.malhotra.cust001887@reactiva.example,Running Shoes,Sneakers,Slippers,10,MMMSEQ,3,PENDING,1,2026-09-03T00:05:47.563339,,,ACTIVE,,,An error occurred (AccessDenied) when calling the SendEmail operation: User 'arn:aws:sts::856554457924:assumed-role/campaign_sender-role-iutfyimg/campaign_sender' is not authorized to perform 'ses:SendEmail' on resource 'arn:aws:ses:us-east-1:856554457924:identity/gmj.analytics.ds@gmail.com'
REACTIVA-2026-09,2026-09,CUST001894,Ravi Verma,ravi.verma.cust001894@reactiva.example,Bag,Sunglasses,Backpack,10,FEPKZV,3,PENDING,1,2026-09-03T00:05:47.563339,,,ACTIVE,,,An error occurred (AccessDenied) when calling the SendEmail operation: User 'arn:aws:sts::856554457924:assumed-role/campaign_sender-role-iutfyimg/campaign_sender' is not authorized to perform 'ses:SendEmail' on resource 'arn:aws:ses:us-east-1:856554457924:identity/ravi.verma.cust001894@reactiva.example'
REACTIVA-2026-09,2026-09,CUST001912,Sameer Gupta,sameer.gupta.cust001912@reactiva.example,Saree,Kurta,Jacket,10,XKGONZ,3,PENDING,1,2026-09-03T00:05:47.563339,,,ACTIVE,,,An error occurred (AccessDenied) when calling the SendEmail operation: User 'arn:aws:sts::856554457924:assumed-role/campaign_sender-role-iutfyimg/campaign_sender' is not authorized to perform 'ses:SendEmail' on resource 'arn:aws:ses:us-east-1:856554457924:identity/gmj.analytics.ds@gmail.com'
REACTIVA-2026-09,2026-09,CUST001917,Ananya Joshi,ananya.joshi.cust001917@reactiva.example,Bag,Sunglasses,Backpack,10,SWAPAZ,3,PENDING,1,2026-09-03T00:05:47.563339,,,ACTIVE,,,An error occurred (AccessDenied) when calling the SendEmail operation: User 'arn:aws:sts::856554457924:assumed-role/campaign_sender-role-iutfyimg/campaign_sender' is not authorized to perform 'ses:SendEmail' on resource 'arn:aws:ses:us-east-1:856554457924:identity/gmj.analytics.ds@gmail.com'
REACTIVA-2026-09,2026-09,CUST001944,Riya Malhotra,riya.malhotra.cust001944@reactiva.example,Running Shoes,Sneakers,Slippers,10,KVG3DI,3,PENDING,1,2026-09-03T00:05:47.563339,,,ACTIVE,,,An error occurred (AccessDenied) when calling the SendEmail operation: User 'arn:aws:sts::856554457924:assumed-role/campaign_sender-role-iutfyimg/campaign_sender' is not authorized to perform 'ses:SendEmail' on resource 'arn:aws:ses:us-east-1:856554457924:identity/riya.malhotra.cust001944@reactiva.example'
REACTIVA-2026-09,2026-09,CUST001950,Simran Kapoor,simran.kapoor.cust001950@reactiva.example,Saree,Kurta,Jacket,10,6KJE7M,3,PENDING,1,2026-09-03T00:05:47.563339,,,ACTIVE,,,An error occurred (AccessDenied) when calling the SendEmail operation: User 'arn:aws:sts::856554457924:assumed-role/campaign_sender-role-iutfyimg/campaign_sender' is not authorized to perform 'ses:SendEmail' on resource 'arn:aws:ses:us-east-1:856554457924:identity/gmj.analytics.ds@gmail.com'
REACTIVA-2026-09,2026-09,CUST001957,Karan Sharma,karan.sharma.cust001957@reactiva.example,Saree,Kurta,Jacket,10,ABD64B,3,PENDING,1,2026-09-03T00:05:47.563339,,,ACTIVE,,,An error occurred (AccessDenied) when calling the SendEmail operation: User 'arn:aws:sts::856554457924:assumed-role/campaign_sender-role-iutfyimg/campaign_sender' is not authorized to perform 'ses:SendEmail' on resource 'arn:aws:ses:us-east-1:856554457924:identity/gmj.analytics.ds@gmail.com'
REACTIVA-2026-09,2026-09,CUST001964,Dev Mishra,dev.mishra.cust001964@reactiva.example,Running Shoes,Sneakers,Slippers,10,DCUXLL,3,PENDING,1,2026-09-03T00:05:47.563339,,,ACTIVE,,,An error occurred (AccessDenied) when calling the SendEmail operation: User 'arn:aws:sts::856554457924:assumed-role/campaign_sender-role-iutfyimg/campaign_sender' is not authorized to perform 'ses:SendEmail' on resource 'arn:aws:ses:us-east-1:856554457924:identity/dev.mishra.cust001964@reactiva.example'
REACTIVA-2026-09,2026-09,CUST001982,Riya Nair,riya.nair.cust001982@reactiva.example,Running Shoes,Sneakers,Slippers,10,YD5JJV,3,PENDING,1,2026-09-03T00:05:47.563339,,,ACTIVE,,,An error occurred (AccessDenied) when calling the SendEmail operation: User 'arn:aws:sts::856554457924:assumed-role/campaign_sender-role-iutfyimg/campaign_sender' is not authorized to perform 'ses:SendEmail' on resource 'arn:aws:ses:us-east-1:856554457924:identity/gmj.analytics.ds@gmail.com'
REACTIVA-2026-09,2026-09,CUST001995,Diya Singh,diya.singh.cust001995@reactiva.example,Saree,Kurta,Jacket,10,FIKQBX,3,PENDING,1,2026-09-03T00:05:47.563339,,,ACTIVE,,,An error occurred (AccessDenied) when calling the SendEmail operation: User 'arn:aws:sts::856554457924:assumed-role/campaign_sender-role-iutfyimg/campaign_sender' is not authorized to perform 'ses:SendEmail' on resource 'arn:aws:ses:us-east-1:856554457924:identity/gmj.analytics.ds@gmail.com'
REACTIVA-2026-09,2026-09,CUST002017,Aditi Patel,aditi.patel.cust002017@reactiva.example,Running Shoes,Sneakers,Slippers,10,5OXRFC,3,PENDING,1,2026-09-03T00:05:47.563339,,,ACTIVE,,,An error occurred (AccessDenied) when calling the SendEmail operation: User 'arn:aws:sts::856554457924:assumed-role/campaign_sender-role-iutfyimg/campaign_sender' is not authorized to perform 'ses:SendEmail' on resource 'arn:aws:ses:us-east-1:856554457924:identity/aditi.patel.cust002017@reactiva.example'
REACTIVA-2026-09,2026-09,CUST002029,Nikhil Sharma,nikhil.sharma.cust002029@reactiva.example,Bag,Sunglasses,Backpack,10,PV3GSH,3,PENDING,1,2026-09-03T00:05:47.563339,,,ACTIVE,,,An error occurred (AccessDenied) when calling the SendEmail operation: User 'arn:aws:sts::856554457924:assumed-role/campaign_sender-role-iutfyimg/campaign_sender' is not authorized to perform 'ses:SendEmail' on resource 'arn:aws:ses:us-east-1:856554457924:identity/gmj.analytics.ds@gmail.com'
REACTIVA-2026-09,2026-09,CUST002054,Priya Chopra,priya.chopra.cust002054@reactiva.example,Running Shoes,Sneakers,Slippers,10,MOPHF2,3,PENDING,1,2026-09-03T00:05:47.563339,,,ACTIVE,,,An error occurred (AccessDenied) when calling the SendEmail operation: User 'arn:aws:sts::856554457924:assumed-role/campaign_sender-role-iutfyimg/campaign_sender' is not authorized to perform 'ses:SendEmail' on resource 'arn:aws:ses:us-east-1:856554457924:identity/priya.chopra.cust002054@reactiva.example'
REACTIVA-2026-09,2026-09,CUST002073,Nisha Rao,nisha.rao.cust002073@reactiva.example,Saree,Kurta,Jacket,10,UJITQV,3,PENDING,1,2026-09-03T00:05:47.563339,,,ACTIVE,,,An error occurred (AccessDenied) when calling the SendEmail operation: User 'arn:aws:sts::856554457924:assumed-role/campaign_sender-role-iutfyimg/campaign_sender' is not authorized to perform 'ses:SendEmail' on resource 'arn:aws:ses:us-east-1:856554457924:identity/nisha.rao.cust002073@reactiva.example'
REACTIVA-2026-09,2026-09,CUST002097,Vivek Saxena,vivek.saxena.cust002097@reactiva.example,Saree,Kurta,Jacket,10,TUG3AP,3,PENDING,1,2026-09-03T00:05:47.563339,,,ACTIVE,,,An error occurred (AccessDenied) when calling the SendEmail operation: User 'arn:aws:sts::856554457924:assumed-role/campaign_sender-role-iutfyimg/campaign_sender' is not authorized to perform 'ses:SendEmail' on resource 'arn:aws:ses:us-east-1:856554457924:identity/vivek.saxena.cust002097@reactiva.example'
REACTIVA-2026-09,2026-09,CUST002104,Rahul Mehta,rahul.mehta.cust002104@reactiva.example,Running Shoes,Sneakers,Slippers,10,MBC2IY,3,PENDING,1,2026-09-03T00:05:47.563339,,,ACTIVE,,,An error occurred (AccessDenied) when calling the SendEmail operation: User 'arn:aws:sts::856554457924:assumed-role/campaign_sender-role-iutfyimg/campaign_sender' is not authorized to perform 'ses:SendEmail' on resource 'arn:aws:ses:us-east-1:856554457924:identity/rahul.mehta.cust002104@reactiva.example'
REACTIVA-2026-09,2026-09,CUST002111,Nikhil Mishra,nikhil.mishra.cust002111@reactiva.example,Bag,Sunglasses,Backpack,10,5V7KW6,3,PENDING,1,2026-09-03T00:05:47.563339,,,ACTIVE,,,An error occurred (AccessDenied) when calling the SendEmail operation: User 'arn:aws:sts::856554457924:assumed-role/campaign_sender-role-iutfyimg/campaign_sender' is not authorized to perform 'ses:SendEmail' on resource 'arn:aws:ses:us-east-1:856554457924:identity/nikhil.mishra.cust002111@reactiva.example'
REACTIVA-2026-09,2026-09,CUST002120,Anjali Reddy,anjali.reddy.cust002120@reactiva.example,Bag,Sunglasses,Backpack,10,VSIYRG,3,PENDING,1,2026-09-03T00:05:47.563339,,,ACTIVE,,,An error occurred (AccessDenied) when calling the SendEmail operation: User 'arn:aws:sts::856554457924:assumed-role/campaign_sender-role-iutfyimg/campaign_sender' is not authorized to perform 'ses:SendEmail' on resource 'arn:aws:ses:us-east-1:856554457924:identity/gmj.analytics.ds@gmail.com'
REACTIVA-2026-09,2026-09,CUST002142,Isha Kumar,isha.kumar.cust002142@reactiva.example,Saree,Kurta,Jacket,10,4UEW63,3,PENDING,1,2026-09-03T00:05:47.563339,,,ACTIVE,,,An error occurred (AccessDenied) when calling the SendEmail operation: User 'arn:aws:sts::856554457924:assumed-role/campaign_sender-role-iutfyimg/campaign_sender' is not authorized to perform 'ses:SendEmail' on resource 'arn:aws:ses:us-east-1:856554457924:identity/gmj.analytics.ds@gmail.com'
REACTIVA-2026-09,2026-09,CUST002148,Neha Verma,neha.verma.cust002148@reactiva.example,Bag,Sunglasses,Backpack,10,EPEJUE,3,PENDING,1,2026-09-03T00:05:47.563339,,,ACTIVE,,,An error occurred (AccessDenied) when calling the SendEmail operation: User 'arn:aws:sts::856554457924:assumed-role/campaign_sender-role-iutfyimg/campaign_sender' is not authorized to perform 'ses:SendEmail' on resource 'arn:aws:ses:us-east-1:856554457924:identity/gmj.analytics.ds@gmail.com'
REACTIVA-2026-09,2026-09,CUST002167,Aanya Mehta,aanya.mehta.cust002167@reactiva.example,Bag,Sunglasses,Backpack,10,CTZYH4,3,PENDING,1,2026-09-03T00:05:47.563339,,,ACTIVE,,,An error occurred (AccessDenied) when calling the SendEmail operation: User 'arn:aws:sts::856554457924:assumed-role/campaign_sender-role-iutfyimg/campaign_sender' is not authorized to perform 'ses:SendEmail' on resource 'arn:aws:ses:us-east-1:856554457924:identity/gmj.analytics.ds@gmail.com'
REACTIVA-2026-09,2026-09,CUST002173,Diya Iyer,diya.iyer.cust002173@reactiva.example,Saree,Kurta,Jacket,10,MZ4EEW,3,PENDING,1,2026-09-03T00:05:47.563339,,,ACTIVE,,,An error occurred (AccessDenied) when calling the SendEmail operation: User 'arn:aws:sts::856554457924:assumed-role/campaign_sender-role-iutfyimg/campaign_sender' is not authorized to perform 'ses:SendEmail' on resource 'arn:aws:ses:us-east-1:856554457924:identity/diya.iyer.cust002173@reactiva.example'
REACTIVA-2026-09,2026-09,CUST002184,Nisha Saxena,nisha.saxena.cust002184@reactiva.example,Bag,Sunglasses,Backpack,10,H3KDWT,3,PENDING,1,2026-09-03T00:05:47.563339,,,ACTIVE,,,An error occurred (AccessDenied) when calling the SendEmail operation: User 'arn:aws:sts::856554457924:assumed-role/campaign_sender-role-iutfyimg/campaign_sender' is not authorized to perform 'ses:SendEmail' on resource 'arn:aws:ses:us-east-1:856554457924:identity/gmj.analytics.ds@gmail.com'
REACTIVA-2026-09,2026-09,CUST002187,Kabir Rao,kabir.rao.cust002187@reactiva.example,Saree,Kurta,Jacket,10,7I45EJ,3,PENDING,1,2026-09-03T00:05:47.563339,,,ACTIVE,,,An error occurred (AccessDenied) when calling the SendEmail operation: User 'arn:aws:sts::856554457924:assumed-role/campaign_sender-role-iutfyimg/campaign_sender' is not authorized to perform 'ses:SendEmail' on resource 'arn:aws:ses:us-east-1:856554457924:identity/kabir.rao.cust002187@reactiva.example'
REACTIVA-2026-09,2026-09,CUST002205,Ananya Chopra,ananya.chopra.cust002205@reactiva.example,Bag,Sunglasses,Backpack,10,UUCTY4,3,PENDING,1,2026-09-03T00:05:47.563339,,,ACTIVE,,,An error occurred (AccessDenied) when calling the SendEmail operation: User 'arn:aws:sts::856554457924:assumed-role/campaign_sender-role-iutfyimg/campaign_sender' is not authorized to perform 'ses:SendEmail' on resource 'arn:aws:ses:us-east-1:856554457924:identity/ananya.chopra.cust002205@reactiva.example'
REACTIVA-2026-09,2026-09,CUST002230,Kiran Kapoor,kiran.kapoor.cust002230@reactiva.example,Running Shoes,Sneakers,Slippers,10,QZM3XG,3,PENDING,1,2026-09-03T00:05:47.563339,,,ACTIVE,,,An error occurred (AccessDenied) when calling the SendEmail operation: User 'arn:aws:sts::856554457924:assumed-role/campaign_sender-role-iutfyimg/campaign_sender' is not authorized to perform 'ses:SendEmail' on resource 'arn:aws:ses:us-east-1:856554457924:identity/gmj.analytics.ds@gmail.com'
REACTIVA-2026-09,2026-09,CUST002240,Deepika Chopra,deepika.chopra.cust002240@reactiva.example,Bag,Sunglasses,Backpack,10,3I4GMJ,3,PENDING,1,2026-09-03T00:05:47.563339,,,ACTIVE,,,An error occurred (AccessDenied) when calling the SendEmail operation: User 'arn:aws:sts::856554457924:assumed-role/campaign_sender-role-iutfyimg/campaign_sender' is not authorized to perform 'ses:SendEmail' on resource 'arn:aws:ses:us-east-1:856554457924:identity/deepika.chopra.cust002240@reactiva.example'
REACTIVA-2026-09,2026-09,CUST002248,Karan Sharma,karan.sharma.cust002248@reactiva.example,Bag,Sunglasses,Backpack,10,6POSFL,3,PENDING,1,2026-09-03T00:05:47.563339,,,ACTIVE,,,An error occurred (AccessDenied) when calling the SendEmail operation: User 'arn:aws:sts::856554457924:assumed-role/campaign_sender-role-iutfyimg/campaign_sender' is not authorized to perform 'ses:SendEmail' on resource 'arn:aws:ses:us-east-1:856554457924:identity/karan.sharma.cust002248@reactiva.example'
REACTIVA-2026-09,2026-09,CUST002261,Sameer Bhat,sameer.bhat.cust002261@reactiva.example,Running Shoes,Sneakers,Slippers,10,T2HJS7,3,PENDING,1,2026-09-03T00:05:47.563339,,,ACTIVE,,,An error occurred (AccessDenied) when calling the SendEmail operation: User 'arn:aws:sts::856554457924:assumed-role/campaign_sender-role-iutfyimg/campaign_sender' is not authorized to perform 'ses:SendEmail' on resource 'arn:aws:ses:us-east-1:856554457924:identity/sameer.bhat.cust002261@reactiva.example'
REACTIVA-2026-09,2026-09,CUST002280,Ananya Desai,ananya.desai.cust002280@reactiva.example,Bag,Sunglasses,Backpack,10,DJTDMI,3,PENDING,1,2026-09-03T00:05:47.563339,,,ACTIVE,,,An error occurred (AccessDenied) when calling the SendEmail operation: User 'arn:aws:sts::856554457924:assumed-role/campaign_sender-role-iutfyimg/campaign_sender' is not authorized to perform 'ses:SendEmail' on resource 'arn:aws:ses:us-east-1:856554457924:identity/gmj.analytics.ds@gmail.com'
REACTIVA-2026-09,2026-09,CUST002296,Sneha Saxena,sneha.saxena.cust002296@reactiva.example,Saree,Kurta,Jacket,10,5GMI3L,3,PENDING,1,2026-09-03T00:05:47.563339,,,ACTIVE,,,An error occurred (AccessDenied) when calling the SendEmail operation: User 'arn:aws:sts::856554457924:assumed-role/campaign_sender-role-iutfyimg/campaign_sender' is not authorized to perform 'ses:SendEmail' on resource 'arn:aws:ses:us-east-1:856554457924:identity/sneha.saxena.cust002296@reactiva.example'
REACTIVA-2026-09,2026-09,CUST002323,Arjun Desai,arjun.desai.cust002323@reactiva.example,Saree,Kurta,Jacket,10,NS2PUV,3,PENDING,1,2026-09-03T00:05:47.563339,,,ACTIVE,,,An error occurred (AccessDenied) when calling the SendEmail operation: User 'arn:aws:sts::856554457924:assumed-role/campaign_sender-role-iutfyimg/campaign_sender' is not authorized to perform 'ses:SendEmail' on resource 'arn:aws:ses:us-east-1:856554457924:identity/gmj.analytics.ds@gmail.com'
REACTIVA-2026-09,2026-09,CUST002324,Kabir Nair,kabir.nair.cust002324@reactiva.example,Saree,Kurta,Jacket,10,QUPQCC,3,PENDING,1,2026-09-03T00:05:47.563339,,,ACTIVE,,,An error occurred (AccessDenied) when calling the SendEmail operation: User 'arn:aws:sts::856554457924:assumed-role/campaign_sender-role-iutfyimg/campaign_sender' is not authorized to perform 'ses:SendEmail' on resource 'arn:aws:ses:us-east-1:856554457924:identity/gmj.analytics.ds@gmail.com'
REACTIVA-2026-09,2026-09,CUST002326,Nisha Rao,nisha.rao.cust002326@reactiva.example,Saree,Kurta,Jacket,10,KWNR3K,3,PENDING,1,2026-09-03T00:05:47.563339,,,ACTIVE,,,An error occurred (AccessDenied) when calling the SendEmail operation: User 'arn:aws:sts::856554457924:assumed-role/campaign_sender-role-iutfyimg/campaign_sender' is not authorized to perform 'ses:SendEmail' on resource 'arn:aws:ses:us-east-1:856554457924:identity/gmj.analytics.ds@gmail.com'
REACTIVA-2026-09,2026-09,CUST002329,Riya Rao,riya.rao.cust002329@reactiva.example,Saree,Kurta,Jacket,10,CTO4RS,3,PENDING,1,2026-09-03T00:05:47.563339,,,ACTIVE,,,An error occurred (AccessDenied) when calling the SendEmail operation: User 'arn:aws:sts::856554457924:assumed-role/campaign_sender-role-iutfyimg/campaign_sender' is not authorized to perform 'ses:SendEmail' on resource 'arn:aws:ses:us-east-1:856554457924:identity/gmj.analytics.ds@gmail.com'
REACTIVA-2026-09,2026-09,CUST002378,Vivek Malhotra,vivek.malhotra.cust002378@reactiva.example,Saree,Kurta,Jacket,10,RFTD2I,3,PENDING,1,2026-09-03T00:05:47.563339,,,ACTIVE,,,An error occurred (AccessDenied) when calling the SendEmail operation: User 'arn:aws:sts::856554457924:assumed-role/campaign_sender-role-iutfyimg/campaign_sender' is not authorized to perform 'ses:SendEmail' on resource 'arn:aws:ses:us-east-1:856554457924:identity/vivek.malhotra.cust002378@reactiva.example'
REACTIVA-2026-09,2026-09,CUST002399,Ananya Patel,ananya.patel.cust002399@reactiva.example,Saree,Kurta,Jacket,10,FWXENA,3,PENDING,1,2026-09-03T00:05:47.563339,,,ACTIVE,,,An error occurred (AccessDenied) when calling the SendEmail operation: User 'arn:aws:sts::856554457924:assumed-role/campaign_sender-role-iutfyimg/campaign_sender' is not authorized to perform 'ses:SendEmail' on resource 'arn:aws:ses:us-east-1:856554457924:identity/ananya.patel.cust002399@reactiva.example'
REACTIVA-2026-09,2026-09,CUST002421,Rohan Malhotra,rohan.malhotra.cust002421@reactiva.example,Bag,Sunglasses,Backpack,10,54RKJR,3,PENDING,1,2026-09-03T00:05:47.563339,,,ACTIVE,,,An error occurred (AccessDenied) when calling the SendEmail operation: User 'arn:aws:sts::856554457924:assumed-role/campaign_sender-role-iutfyimg/campaign_sender' is not authorized to perform 'ses:SendEmail' on resource 'arn:aws:ses:us-east-1:856554457924:identity/gmj.analytics.ds@gmail.com'
REACTIVA-2026-09,2026-09,CUST002429,Neha Mishra,neha.mishra.cust002429@reactiva.example,Running Shoes,Sneakers,Slippers,10,X6MYDA,3,PENDING,1,2026-09-03T00:05:47.563339,,,ACTIVE,,,An error occurred (AccessDenied) when calling the SendEmail operation: User 'arn:aws:sts::856554457924:assumed-role/campaign_sender-role-iutfyimg/campaign_sender' is not authorized to perform 'ses:SendEmail' on resource 'arn:aws:ses:us-east-1:856554457924:identity/gmj.analytics.ds@gmail.com'
REACTIVA-2026-09,2026-09,CUST002445,Neha Verma,neha.verma.cust002445@reactiva.example,Saree,Kurta,Jacket,10,Q5QWUH,3,PENDING,1,2026-09-03T00:05:47.563339,,,ACTIVE,,,An error occurred (AccessDenied) when calling the SendEmail operation: User 'arn:aws:sts::856554457924:assumed-role/campaign_sender-role-iutfyimg/campaign_sender' is not authorized to perform 'ses:SendEmail' on resource 'arn:aws:ses:us-east-1:856554457924:identity/neha.verma.cust002445@reactiva.example'
REACTIVA-2026-09,2026-09,CUST002448,Kabir Nair,kabir.nair.cust002448@reactiva.example,Running Shoes,Sneakers,Slippers,10,C4WFVH,3,PENDING,1,2026-09-03T00:05:47.563339,,,ACTIVE,,,An error occurred (AccessDenied) when calling the SendEmail operation: User 'arn:aws:sts::856554457924:assumed-role/campaign_sender-role-iutfyimg/campaign_sender' is not authorized to perform 'ses:SendEmail' on resource 'arn:aws:ses:us-east-1:856554457924:identity/kabir.nair.cust002448@reactiva.example'
REACTIVA-2026-09,2026-09,CUST002498,Arjun Gupta,arjun.gupta.cust002498@reactiva.example,Bag,Sunglasses,Backpack,10,2FTIKD,3,PENDING,1,2026-09-03T00:05:47.563339,,,ACTIVE,,,An error occurred (AccessDenied) when calling the SendEmail operation: User 'arn:aws:sts::856554457924:assumed-role/campaign_sender-role-iutfyimg/campaign_sender' is not authorized to perform 'ses:SendEmail' on resource 'arn:aws:ses:us-east-1:856554457924:identity/arjun.gupta.cust002498@reactiva.example'
REACTIVA-2026-09,2026-09,CUST002504,Vikram Desai,vikram.desai.cust002504@reactiva.example,Bag,Sunglasses,Backpack,10,KMJ26L,3,PENDING,1,2026-09-03T00:05:47.563339,,,ACTIVE,,,An error occurred (AccessDenied) when calling the SendEmail operation: User 'arn:aws:sts::856554457924:assumed-role/campaign_sender-role-iutfyimg/campaign_sender' is not authorized to perform 'ses:SendEmail' on resource 'arn:aws:ses:us-east-1:856554457924:identity/gmj.analytics.ds@gmail.com'
REACTIVA-2026-09,2026-09,CUST002508,Rahul Nair,rahul.nair.cust002508@reactiva.example,Running Shoes,Sneakers,Slippers,10,CZY42M,3,PENDING,1,2026-09-03T00:05:47.563339,,,ACTIVE,,,An error occurred (AccessDenied) when calling the SendEmail operation: User 'arn:aws:sts::856554457924:assumed-role/campaign_sender-role-iutfyimg/campaign_sender' is not authorized to perform 'ses:SendEmail' on resource 'arn:aws:ses:us-east-1:856554457924:identity/gmj.analytics.ds@gmail.com'
